model,split,seed,k,example_idx,ChemicalID,GeneID,DiseaseID,ChemicalName,GeneSymbol,target,prediction,correct,error_type,true_edge_position,n_edges
google/gemma-4-26B-A4B-it,DiseaseID,1,0,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,1,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,No supported path.,0,false_abstention,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,Chromosome Aberrations,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective",No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid",No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,No supported path.,0,false_abstention,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive",Chronic Obstructive Pulmonary Disease,0,other_wrong_answer,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,No supported path.,0,false_abstention,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive",No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors",No supported path.,0,false_abstention,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,No supported path.,0,false_abstention,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,1,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,1,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,0,2
google/gemma-4-26B-A4B-it,DiseaseID,1,3,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,No supported path.,0,false_abstention,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,No supported path.,0,false_abstention,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective","Micronuclei, Chromosome-Defective",1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal",No supported path.,0,false_abstention,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive",Chronic Obstructive Pulmonary Disease,0,other_wrong_answer,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,No supported path.,0,false_abstention,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,Hemolytic-Uremic Syndrome,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,No supported path.,0,false_abstention,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors","Metabolism, Inborn Errors",1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,No supported path.,0,false_abstention,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,Vitiligo,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,2,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,0,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,3,4
google/gemma-4-26B-A4B-it,DiseaseID,1,3,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,1,4
google/gemma-4-26B-A4B-it,DiseaseID,1,5,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,Chromosome Aberrations,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective","Micronuclei, Chromosome-Defective",1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,0,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,0,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,0,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,0,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,Hemolytic-Uremic Syndrome,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,1,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,No supported path.,0,false_abstention,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors",No supported path.,0,false_abstention,1,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,Vitiligo,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,3,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,2,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,4,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,3,6
